267,7584,0,2,44
268,0352,0,2,45
269,0894,0,1,45
270,4658,0,1,45
271,0612,0,3,45
272,9802,1,0,46
273,4093,1,1,46
274,1267,0,2,46
275,5234,0,1,46
276,4792,0,0,47
277,6103,4,0,47
278,6048,1,1,48
279,7824,0,0,48
280,7304,0,1,48
281,4726,0,1,48
282,1325,1,0,48
283,2147,0,0,48
284,5807,0,2,48
285,9065,4,0,48
286,3108,0,1,49
287,3215,1,0,49
288,1358,0,1,49
289,6954,0,3,49
290,3648,0,1,49
291,1367,1,0,49
292,9078,2,0,49
293,5290,0,3,49
294,2145,1,0,50
295,4806,0,2,50
296,8063,2,0,50
297,3594,0,2,50
298,8463,1,0,50
299,4081,1,0,50
300,9081,2,0,50
301,6017,1,1,50
302,5274,0,1,50
303,0698,0,3,51
304,8591,0,1,51
305,1586,2,0,51
306,2398,0,2,51
307,5837,0,2,52
308,1045,1,0,52
309,7432,0,1,52
310,5206,1,1,52
311,7356,1,1,52
312,4253,0,1,52
313,3086,4,0,52
314,3276,4,0,53
315,8614,0,1,54
316,0458,0,1,55
317,3218,1,1,55
318,4201,0,2,55
319,9136,0,1,55
320,1805,0,1,55
321,8067,1,1,55
322,4730,0,2,56
323,8615,0,1,56
324,6472,0,3,56
325,8429,0,2,56
326,2307,1,1,56
327,2530,1,1,57
328,9684,1,1,57
329,4826,0,3,57
330,5912,0,1,57
331,2953,1,0,57
332,0279,0,2,57
333,7690,0,2,57
334,4063,2,1,57
335,1846,0,2,57
336,6802,0,3,57
337,2698,1,0,58
338,8469,0,1,58
339,1234,0,1,58
340,6502,0,2,58
341,1568,0,2,58
342,2794,1,0,58
343,6804,0,1,58
344,2091,3,0,58
345,7360,0,1,58
346,5091,4,0,59
347,9501,1,1,60
348,2054,1,0,60
349,7854,0,0,60
350,0238,0,2,60
351,8963,0,2,60
352,4713,0,2,60
353,9107,0,2,60
354,2391,4,0,60
355,6938,0,0,61
356,2051,4,0,61
357,0284,0,2,62
358,1508,0,1,63
359,4239,1,1,63
360,7123,0,0,63
361,4790,1,1,63
362,7235,1,0,63
363,0879,0,1,63
364,4965,4,0,63
365,1530,0,1,64
366,3645,1,2,64
367,1309,0,1,64
368,2074,0,1,64
369,7615,1,1,64
370,9654,0,4,64
371,2185,1,0,64
372,0657,0,2,64
373,8194,0,1,65
374,0956,4,0,65
375,5164,0,3,66
376,1365,0,2,66
377,2793,0,0,66
378,1029,0,2,66
379,8419,1,1,66
380,3764,0,2,66
381,4529,1,0,66
382,9354,0,1,66
383,0721,0,2,66
384,0514,1,2,67
385,4526,1,1,67
386,9063,0,2,67
387,3291,0,1,67
388,0425,0,2,67
389,4725,1,0,67
390,9754,0,1,67
391,4031,1,2,67
392,8940,1,1,67
393,4610,4,0,67
394,1843,0,2,68
395,3280,4,0,68
396,6043,0,1,69
397,7934,1,1,69
398,4930,1,1,69
399,8534,1,1,69
400,9254,1,0,69
401,3901,1,2,70
402,4386,0,2,70
403,8015,0,2,70
404,6147,0,1,70
405,9360,1,1,70
406,4720,0,0,70
407,9435,2,0,70
408,9037,2,0,70
409,3964,0,2,70
410,0964,0,1,71
411,0798,0,2,71
412,3127,0,2,71
413,7826,1,0,71
414,0198,0,3,71
415,9187,1,2,71
416,0814,1,1,71
417,6132,1,1,71
418,5210,0,1,71
419,1426,0,1,71
420,5192,0,1,72
421,6418,3,0,72
422,5903,0,0,73
423,8109,0,1,73
424,9812,1,0,73
425,0296,0,1,74
426,3460,1,1,74
427,9708,0,1,74
428,4208,0,1,74
429,3961,0,2,74
430,5214,1,1,74
431,5183,0,1,74
432,2693,0,1,74
433,4681,0,3,74
434,0914,0,1,75
435,2196,0,2,75
436,9538,0,2,75
437,4369,1,1,75
438,3861,4,0,75
439,0472,0,1,76
440,6738,1,1,76
441,8607,0,1,76
442,3710,0,2,76
443,1348,4,0,76
444,8956,0,2,77
445,7951,0,2,77
446,2983,0,2,77
447,0374,0,1,77
448,4685,0,1,77
449,6583,0,1,77
450,3592,1,2,77
451,5290,4,0,77
452,7621,1,1,78
453,9754,0,1,78
454,1240,0,2,78
455,2053,1,1,78
456,3071,4,0,78
457,6437,0,0,79
458,2604,0,1,79
459,4582,0,1,79
460,5478,0,1,79
461,7921,0,2,79
462,3849,1,0,79
463,4329,1,0,79
464,1307,0,2,79
465,9348,0,1,79
466,8439,1,0,79
467,3175,1,1,80
468,7951,1,2,80
469,7018,0,2,81
470,3697,0,1,81
471,7469,1,0,81
472,0159,4,0,81
473,3781,1,1,82
474,2786,0,1,83
475,1627,0,2,83
476,9184,0,2,83
477,2870,0,1,83
478,4512,1,1,83
479,2416,0,1,83
480,1079,0,3,84
481,4953,0,2,84
482,5418,0,2,84
483,5103,0,2,84
484,9017,0,3,84
485,5409,0,2,84
486,3704,0,1,84
487,6573,1,1,84
488,0571,2,1,84
489,9082,0,1,84
490,0975,0,2,85
491,2016,1,1,85
492,9207,1,1,85
493,1983,1,0,85
494,2395,0,0,85
495,3087,2,0,86
496,8497,1,1,86
497,2569,0,0,86
498,8410,0,3,86
499,7486,0,2,86
500,8590,0,1,86
501,9756,0,1,86
502,0471,0,4,86
503,1047,4,0,86
504,8467,1,1,87
505,8739,0,1,87
506,0876,0,2,87
507,4025,1,1,87
508,2894,0,1,87
509,8310,0,2,87
510,1045,3,0,87
511,3795,4,0,88
512,6025,0,1,89
513,8940,0,2,89
514,5870,0,0,89
515,9861,1,1,89
516,5297,0,2,89
517,8740,0,2,90
518,5893,2,1,90
519,7032,0,2,91
520,6248,0,2,91
521,0671,0,2,91
522,8215,0,1,91
523,0735,0,1,91
524,5021,0,2,91
525,2960,4,0,91
526,8517,0,0,92
527,6751,0,1,92
528,6780,1,1,93
529,0869,1,2,93
530,3912,1,0,94
531,1570,0,1,94
532,5840,2,0,94
533,9527,0,2,94
534,2508,0,3,94
535,6540,0,2,94
536,6901,0,1,94
537,4908,0,1,94
538,5862,4,0,94
539,1250,0,1,95
540,0614,0,1,95
541,6178,0,1,95
542,4903,2,0,95
543,3746,0,2,95
544,6718,0,1,95
545,2963,4,0,95
